Time,Timestamp,Counter,Interpolated,Contact Quality,Sensors
1722048505.5737,2024-07-26 19:48:25.573,89,false,0.0,4213.461, 4359.872, 4092.821, 4153.718, 4232.436
1722048505.5815,2024-07-26 19:48:25.581,90,false,0.0,4215.897, 4359.744, 4102.18, 4167.436, 4241.41
1722048505.5893,2024-07-26 19:48:25.589,91,false,0.0,4224.359, 4351.795, 4105.513, 4172.82, 4249.487
1722048505.5971,2024-07-26 19:48:25.597,92,false,0.0,4222.436, 4365.897, 4094.359, 4160.128, 4233.59
1722048505.6049,2024-07-26 19:48:25.604,93,false,0.0,4207.949, 4369.103, 4084.359, 4151.026, 4212.18
1722048505.6127,2024-07-26 19:48:25.612,94,false,0.0,4203.846, 4355.385, 4082.821, 4157.18, 4213.974
1722048505.6205,2024-07-26 19:48:25.620,95,false,0.0,4212.692, 4352.692, 4082.308, 4162.692, 4220.769
1722048505.6284,2024-07-26 19:48:25.628,96,false,0.0,4218.461, 4358.333, 4087.564, 4159.872, 4220.513
1722048505.6362,2024-07-26 19:48:25.636,97,false,0.0,4218.461, 4372.051, 4095.641, 4157.308, 4227.051
1722048505.644,2024-07-26 19:48:25.644,98,false,0.0,4217.82, 4385.897, 4094.103, 4158.718, 4233.205
1722048505.6518,2024-07-26 19:48:25.651,99,false,0.0,4218.461, 4374.103, 4090.769, 4162.051, 4229.103
1722048505.6596,2024-07-26 19:48:25.659,100,false,0.0,4221.026, 4358.718, 4090.769, 4161.667, 4225.385
1722048505.6674,2024-07-26 19:48:25.667,101,false,0.0,4225.128, 4360.641, 4086.282, 4159.744, 4227.308
1722048505.6752,2024-07-26 19:48:25.675,102,false,0.0,4228.974, 4350.0, 4083.205, 4165.256, 4230.641
1722048505.683,2024-07-26 19:48:25.683,103,false,0.0,4227.564, 4343.59, 4084.487, 4167.564, 4229.744
1722048505.6909,2024-07-26 19:48:25.690,104,false,0.0,4220.641, 4368.59, 4083.846, 4156.282, 4222.692
1722048505.6987,2024-07-26 19:48:25.698,105,false,0.0,4219.615, 4373.077, 4089.615, 4152.949, 4221.539
1722048505.7065,2024-07-26 19:48:25.706,106,false,0.0,4226.026, 4349.615, 4095.385, 4163.333, 4224.872
1722048505.7143,2024-07-26 19:48:25.714,107,false,0.0,4223.077, 4360.0, 4081.539, 4155.513, 4210.0
1722048505.7221,2024-07-26 19:48:25.722,108,false,0.0,4207.82, 4380.769, 4065.256, 4131.667, 4189.615
1722048505.7299,2024-07-26 19:48:25.729,109,false,0.0,4201.539, 4368.59, 4074.103, 4134.615, 4198.718
1722048505.7377,2024-07-26 19:48:25.737,110,false,0.0,4216.026, 4369.615, 4094.744, 4162.436, 4223.718
1722048505.7455,2024-07-26 19:48:25.745,111,false,0.0,4229.359, 4390.897, 4101.539, 4168.974, 4226.282
1722048505.7534,2024-07-26 19:48:25.753,112,false,0.0,4219.615, 4374.359, 4092.564, 4147.949, 4210.385
1722048505.7612,2024-07-26 19:48:25.761,113,false,0.0,4210.769, 4347.051, 4087.308, 4139.359, 4209.487
1722048505.769,2024-07-26 19:48:25.769,114,false,0.0,4228.461, 4364.744, 4099.744, 4155.513, 4228.205
1722048505.7768,2024-07-26 19:48:25.776,115,false,0.0,4241.539, 4382.692, 4112.82, 4165.897, 4234.615
1722048505.7846,2024-07-26 19:48:25.784,116,false,0.0,4226.795, 4360.769, 4109.231, 4157.692, 4215.513
1722048505.7924,2024-07-26 19:48:25.792,117,false,0.0,4217.051, 4348.205, 4105.256, 4151.795, 4203.718
1722048505.8002,2024-07-26 19:48:25.800,118,false,0.0,4227.18, 4367.436, 4110.128, 4157.82, 4213.974
