time,timestamp,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace
1722054634.5387,2024-07-26 21:30:34.538,neutral,frown,0.95,clench,0.8
1722054634.5699,2024-07-26 21:30:34.569,neutral,frown,0.95,clench,0.8
1722054634.6012,2024-07-26 21:30:34.601,neutral,frown,0.95,clench,0.8
1722054634.6324,2024-07-26 21:30:34.632,neutral,frown,0.95,clench,0.8
1722054634.6637,2024-07-26 21:30:34.663,neutral,frown,0.95,clench,0.8
1722054634.6949,2024-07-26 21:30:34.694,neutral,frown,0.95,clench,0.8
1722054634.7262,2024-07-26 21:30:34.726,neutral,frown,0.95,clench,0.8
1722054634.7574,2024-07-26 21:30:34.757,neutral,frown,0.95,clench,0.8
1722054634.7887,2024-07-26 21:30:34.788,neutral,frown,0.95,clench,0.8
1722054634.8199,2024-07-26 21:30:34.819,neutral,frown,0.95,clench,0.8
1722054634.8512,2024-07-26 21:30:34.851,neutral,frown,0.95,clench,0.8
1722054634.8824,2024-07-26 21:30:34.882,neutral,frown,0.95,clench,0.8
1722054634.9137,2024-07-26 21:30:34.913,neutral,frown,0.95,clench,0.8
1722054634.9449,2024-07-26 21:30:34.944,neutral,frown,0.95,clench,0.8
1722054634.9762,2024-07-26 21:30:34.976,neutral,frown,0.95,clench,0.8
1722054635.0074,2024-07-26 21:30:35.007,neutral,frown,0.95,clench,0.8
1722054635.0387,2024-07-26 21:30:35.038,neutral,frown,0.95,clench,0.8
1722054635.0699,2024-07-26 21:30:35.069,neutral,frown,0.95,clench,0.8
1722054635.1012,2024-07-26 21:30:35.101,neutral,frown,0.95,clench,0.8
1722054635.1324,2024-07-26 21:30:35.132,neutral,frown,0.95,clench,0.8
1722054635.1637,2024-07-26 21:30:35.163,neutral,frown,0.95,clench,0.8
1722054635.1949,2024-07-26 21:30:35.194,neutral,frown,0.95,clench,0.8
1722054635.2262,2024-07-26 21:30:35.226,neutral,frown,0.95,clench,0.8
1722054635.2574,2024-07-26 21:30:35.257,neutral,frown,0.95,clench,0.8
1722054635.2887,2024-07-26 21:30:35.288,neutral,frown,0.95,clench,0.8
1722054635.3199,2024-07-26 21:30:35.319,neutral,frown,0.95,clench,0.8
1722054635.3512,2024-07-26 21:30:35.351,neutral,frown,0.95,clench,0.8
1722054635.3824,2024-07-26 21:30:35.382,neutral,frown,0.95,clench,0.8
1722054635.4137,2024-07-26 21:30:35.413,neutral,frown,0.95,clench,0.8
1722054635.4449,2024-07-26 21:30:35.444,neutral,frown,0.95,clench,0.8
1722054635.4762,2024-07-26 21:30:35.476,neutral,frown,0.95,clench,0.8
1722054635.5074,2024-07-26 21:30:35.507,neutral,frown,0.95,clench,0.8
1722054635.5387,2024-07-26 21:30:35.538,neutral,frown,0.95,clench,0.8
1722054635.5699,2024-07-26 21:30:35.569,neutral,frown,0.95,clench,0.8
1722054635.6012,2024-07-26 21:30:35.601,neutral,frown,0.95,clench,0.8
1722054635.6324,2024-07-26 21:30:35.632,neutral,frown,0.95,clench,0.8
1722054635.6637,2024-07-26 21:30:35.663,neutral,frown,0.95,clench,0.8
1722054635.6949,2024-07-26 21:30:35.694,neutral,frown,0.95,clench,0.8
1722054635.7262,2024-07-26 21:30:35.726,neutral,frown,0.95,clench,0.8
1722054635.7574,2024-07-26 21:30:35.757,neutral,frown,0.95,clench,0.8
1722054635.7887,2024-07-26 21:30:35.788,neutral,frown,0.95,clench,0.8
1722054635.8199,2024-07-26 21:30:35.819,neutral,frown,0.95,clench,0.8
1722054635.8512,2024-07-26 21:30:35.851,neutral,frown,0.95,clench,0.8
1722054635.8824,2024-07-26 21:30:35.882,neutral,frown,0.95,clench,0.8
1722054635.9137,2024-07-26 21:30:35.913,neutral,frown,0.95,clench,0.8
1722054635.9449,2024-07-26 21:30:35.944,neutral,frown,0.95,clench,0.8
1722054635.9762,2024-07-26 21:30:35.976,neutral,frown,0.95,clench,0.8
1722054636.0074,2024-07-26 21:30:36.007,neutral,frown,0.95,clench,0.8
1722054636.0387,2024-07-26 21:30:36.038,neutral,frown,0.95,clench,0.8
1722054636.0699,2024-07-26 21:30:36.069,neutral,frown,0.95,clench,0.8
1722054636.1012,2024-07-26 21:30:36.101,neutral,frown,0.95,clench,0.8
1722054636.1324,2024-07-26 21:30:36.132,neutral,frown,0.95,clench,0.8
1722054636.1637,2024-07-26 21:30:36.163,neutral,frown,0.95,clench,0.8
1722054636.1949,2024-07-26 21:30:36.194,neutral,frown,0.95,clench,0.8
1722054636.2262,2024-07-26 21:30:36.226,neutral,frown,0.95,clench,0.8
1722054636.2574,2024-07-26 21:30:36.257,neutral,frown,0.95,clench,0.8
1722054636.2887,2024-07-26 21:30:36.288,neutral,frown,0.95,clench,0.8
1722054636.3199,2024-07-26 21:30:36.319,neutral,frown,0.95,clench,0.8
1722054636.3512,2024-07-26 21:30:36.351,neutral,frown,0.95,clench,0.8
1722054636.3824,2024-07-26 21:30:36.382,neutral,frown,0.95,clench,0.8
1722054636.4137,2024-07-26 21:30:36.413,neutral,frown,0.95,clench,0.8
1722054636.4449,2024-07-26 21:30:36.444,neutral,frown,0.95,clench,0.8
1722054636.4762,2024-07-26 21:30:36.476,neutral,frown,0.95,clench,0.8
1722054636.5074,2024-07-26 21:30:36.507,neutral,frown,0.95,clench,0.8
1722054636.5387,2024-07-26 21:30:36.538,neutral,frown,0.95,clench,0.8
1722054636.5699,2024-07-26 21:30:36.569,neutral,frown,0.95,clench,0.8
1722054636.6012,2024-07-26 21:30:36.601,neutral,frown,0.95,clench,0.8
1722054636.6324,2024-07-26 21:30:36.632,neutral,frown,0.95,clench,0.8
1722054636.6637,2024-07-26 21:30:36.663,neutral,frown,0.95,clench,0.8
1722054636.6949,2024-07-26 21:30:36.694,neutral,frown,0.95,clench,0.8
1722054636.7262,2024-07-26 21:30:36.726,neutral,frown,0.95,clench,0.8
1722054636.7574,2024-07-26 21:30:36.757,neutral,frown,0.95,clench,0.8
1722054636.7887,2024-07-26 21:30:36.788,neutral,frown,0.95,clench,0.8
1722054636.8199,2024-07-26 21:30:36.819,neutral,frown,0.95,clench,0.8
1722054636.8512,2024-07-26 21:30:36.851,neutral,frown,0.95,clench,0.8
1722054636.8824,2024-07-26 21:30:36.882,neutral,frown,0.95,clench,0.8
1722054636.9137,2024-07-26 21:30:36.913,neutral,frown,0.95,clench,0.8
1722054636.9449,2024-07-26 21:30:36.944,neutral,frown,0.95,clench,0.8
1722054636.9762,2024-07-26 21:30:36.976,neutral,frown,0.95,clench,0.8
1722054637.0074,2024-07-26 21:30:37.007,neutral,frown,0.95,clench,0.8
1722054637.0387,2024-07-26 21:30:37.038,neutral,frown,0.95,clench,0.8
1722054637.0699,2024-07-26 21:30:37.069,neutral,frown,0.95,clench,0.8
1722054637.1012,2024-07-26 21:30:37.101,neutral,frown,0.95,clench,0.8
1722054637.1324,2024-07-26 21:30:37.132,neutral,frown,0.95,clench,0.8
1722054637.1637,2024-07-26 21:30:37.163,neutral,frown,0.95,clench,0.8
1722054637.1949,2024-07-26 21:30:37.194,neutral,frown,0.95,clench,0.8
1722054637.2262,2024-07-26 21:30:37.226,neutral,frown,0.95,clench,0.8
1722054637.2574,2024-07-26 21:30:37.257,neutral,frown,0.95,clench,0.8
1722054637.2887,2024-07-26 21:30:37.288,neutral,frown,0.95,clench,0.8
1722054637.3199,2024-07-26 21:30:37.319,neutral,frown,0.95,clench,0.8
1722054637.3512,2024-07-26 21:30:37.351,neutral,frown,0.95,clench,0.8
1722054637.3824,2024-07-26 21:30:37.382,neutral,frown,0.95,clench,0.8
1722054637.4137,2024-07-26 21:30:37.413,neutral,frown,0.95,clench,0.8
1722054637.4449,2024-07-26 21:30:37.444,neutral,frown,0.95,clench,0.8
1722054637.4762,2024-07-26 21:30:37.476,neutral,frown,0.95,clench,0.8
1722054637.5074,2024-07-26 21:30:37.507,neutral,frown,0.95,clench,0.8
1722054637.5387,2024-07-26 21:30:37.538,neutral,frown,0.95,clench,0.8
1722054637.5699,2024-07-26 21:30:37.569,neutral,frown,0.95,clench,0.8
1722054637.6012,2024-07-26 21:30:37.601,neutral,frown,0.95,clench,0.8
1722054637.6324,2024-07-26 21:30:37.632,neutral,frown,0.95,clench,0.8
1722054637.6637,2024-07-26 21:30:37.663,neutral,frown,0.95,clench,0.8
1722054637.6949,2024-07-26 21:30:37.694,neutral,frown,0.95,clench,0.8
1722054637.7262,2024-07-26 21:30:37.726,neutral,frown,0.95,clench,0.8
1722054637.7574,2024-07-26 21:30:37.757,neutral,frown,0.95,clench,0.8
1722054637.7887,2024-07-26 21:30:37.788,neutral,frown,0.95,clench,0.8
1722054637.8199,2024-07-26 21:30:37.819,neutral,frown,0.95,clench,0.8
1722054637.8512,2024-07-26 21:30:37.851,neutral,frown,0.95,clench,0.8
1722054637.8824,2024-07-26 21:30:37.882,neutral,frown,0.95,clench,0.8
1722054637.9137,2024-07-26 21:30:37.913,neutral,frown,0.95,clench,0.8
1722054637.9449,2024-07-26 21:30:37.944,neutral,frown,0.95,clench,0.8
1722054637.9762,2024-07-26 21:30:37.976,neutral,frown,0.95,clench,0.8
1722054638.0074,2024-07-26 21:30:38.007,neutral,frown,0.95,clench,0.8
1722054638.0387,2024-07-26 21:30:38.038,neutral,frown,0.95,clench,0.8
1722054638.0699,2024-07-26 21:30:38.069,neutral,frown,0.95,clench,0.8
1722054638.1012,2024-07-26 21:30:38.101,neutral,frown,0.95,clench,0.8
1722054638.1324,2024-07-26 21:30:38.132,neutral,frown,0.95,clench,0.8
1722054638.1637,2024-07-26 21:30:38.163,neutral,frown,0.95,clench,0.8
1722054638.1949,2024-07-26 21:30:38.194,neutral,frown,0.95,clench,0.8
1722054638.2262,2024-07-26 21:30:38.226,neutral,frown,0.95,clench,0.8
1722054638.2574,2024-07-26 21:30:38.257,neutral,frown,0.95,clench,0.8
1722054638.2887,2024-07-26 21:30:38.288,neutral,frown,0.95,clench,0.8
1722054638.3199,2024-07-26 21:30:38.319,neutral,frown,0.95,clench,0.8
1722054638.3512,2024-07-26 21:30:38.351,neutral,frown,0.95,clench,0.8
1722054638.3824,2024-07-26 21:30:38.382,neutral,frown,0.95,clench,0.8
1722054638.4137,2024-07-26 21:30:38.413,neutral,frown,0.95,clench,0.8
1722054638.4449,2024-07-26 21:30:38.444,neutral,frown,0.95,clench,0.8
1722054638.4762,2024-07-26 21:30:38.476,neutral,frown,0.95,clench,0.8
1722054638.5074,2024-07-26 21:30:38.507,neutral,frown,0.95,clench,0.8
1722054638.5387,2024-07-26 21:30:38.538,neutral,frown,0.95,clench,0.8
1722054638.5699,2024-07-26 21:30:38.569,neutral,frown,0.95,clench,0.8
1722054638.6012,2024-07-26 21:30:38.601,neutral,frown,0.95,clench,0.8
1722054638.6324,2024-07-26 21:30:38.632,neutral,frown,0.95,clench,0.8
1722054638.6637,2024-07-26 21:30:38.663,neutral,frown,0.95,clench,0.8
1722054638.6949,2024-07-26 21:30:38.694,neutral,frown,0.95,clench,0.8
1722054638.7262,2024-07-26 21:30:38.726,neutral,frown,0.95,clench,0.8
1722054638.7574,2024-07-26 21:30:38.757,neutral,frown,0.95,clench,0.8
1722054638.7887,2024-07-26 21:30:38.788,neutral,frown,0.95,clench,0.8
1722054638.8199,2024-07-26 21:30:38.819,neutral,frown,0.95,clench,0.8
1722054638.8512,2024-07-26 21:30:38.851,neutral,frown,0.95,clench,0.8
1722054638.8824,2024-07-26 21:30:38.882,neutral,frown,0.95,clench,0.8
1722054638.9137,2024-07-26 21:30:38.913,neutral,frown,0.95,clench,0.8
1722054638.9449,2024-07-26 21:30:38.944,neutral,frown,0.95,clench,0.8
1722054638.9762,2024-07-26 21:30:38.976,neutral,frown,0.95,clench,0.8
1722054639.0074,2024-07-26 21:30:39.007,neutral,frown,0.95,clench,0.8
1722054639.0387,2024-07-26 21:30:39.038,neutral,frown,0.95,clench,0.8
1722054639.0699,2024-07-26 21:30:39.069,neutral,frown,0.95,clench,0.8
1722054639.1012,2024-07-26 21:30:39.101,neutral,frown,0.95,clench,0.8
1722054639.1324,2024-07-26 21:30:39.132,neutral,frown,0.95,clench,0.8
1722054639.1637,2024-07-26 21:30:39.163,neutral,frown,0.95,clench,0.8
1722054639.1949,2024-07-26 21:30:39.194,neutral,frown,0.95,clench,0.8
1722054639.2262,2024-07-26 21:30:39.226,neutral,frown,0.95,clench,0.8
1722054639.2574,2024-07-26 21:30:39.257,neutral,frown,0.95,clench,0.8
1722054639.2887,2024-07-26 21:30:39.288,neutral,frown,0.95,clench,0.8
1722054639.3199,2024-07-26 21:30:39.319,neutral,frown,0.95,clench,0.8
1722054639.3512,2024-07-26 21:30:39.351,neutral,frown,0.95,clench,0.8
1722054639.3824,2024-07-26 21:30:39.382,neutral,frown,0.95,clench,0.8
1722054639.4137,2024-07-26 21:30:39.413,neutral,frown,0.95,clench,0.8
1722054639.4449,2024-07-26 21:30:39.444,neutral,frown,0.95,clench,0.8
1722054639.4762,2024-07-26 21:30:39.476,neutral,frown,0.95,clench,0.8
1722054639.5074,2024-07-26 21:30:39.507,neutral,frown,0.95,clench,0.8
1722054639.5387,2024-07-26 21:30:39.538,neutral,frown,0.95,clench,0.8
1722054639.5699,2024-07-26 21:30:39.569,neutral,frown,0.95,clench,0.8
1722054639.6012,2024-07-26 21:30:39.601,neutral,frown,0.95,clench,0.8
1722054639.6324,2024-07-26 21:30:39.632,neutral,frown,0.95,clench,0.8
1722054639.6637,2024-07-26 21:30:39.663,neutral,frown,0.95,clench,0.8
1722054639.6949,2024-07-26 21:30:39.694,neutral,frown,0.95,clench,0.8
1722054639.7262,2024-07-26 21:30:39.726,neutral,frown,0.95,clench,0.8
1722054639.7574,2024-07-26 21:30:39.757,neutral,frown,0.95,clench,0.8
1722054639.7887,2024-07-26 21:30:39.788,neutral,frown,0.95,clench,0.8
1722054639.8199,2024-07-26 21:30:39.819,neutral,frown,0.95,clench,0.8
1722054639.8512,2024-07-26 21:30:39.851,neutral,frown,0.95,clench,0.8
1722054639.8824,2024-07-26 21:30:39.882,neutral,frown,0.95,clench,0.8
1722054639.9137,2024-07-26 21:30:39.913,neutral,frown,0.95,clench,0.8
1722054639.9449,2024-07-26 21:30:39.944,neutral,frown,0.95,clench,0.8
1722054639.9762,2024-07-26 21:30:39.976,neutral,frown,0.95,clench,0.8
1722054640.0074,2024-07-26 21:30:40.007,neutral,frown,0.95,clench,0.8
1722054640.0387,2024-07-26 21:30:40.038,neutral,frown,0.95,clench,0.8
1722054640.0699,2024-07-26 21:30:40.069,neutral,frown,0.95,clench,0.8
1722054640.1012,2024-07-26 21:30:40.101,neutral,frown,0.95,clench,0.8
1722054640.1324,2024-07-26 21:30:40.132,neutral,frown,0.95,clench,0.8
1722054640.1637,2024-07-26 21:30:40.163,neutral,frown,0.95,clench,0.8
1722054640.1949,2024-07-26 21:30:40.194,neutral,frown,0.95,clench,0.8
1722054640.2262,2024-07-26 21:30:40.226,neutral,frown,0.95,clench,0.8
1722054640.2574,2024-07-26 21:30:40.257,neutral,frown,0.95,clench,0.8
1722054640.2887,2024-07-26 21:30:40.288,neutral,frown,0.95,clench,0.8
1722054640.3199,2024-07-26 21:30:40.319,neutral,frown,0.95,clench,0.8
1722054640.3512,2024-07-26 21:30:40.351,neutral,frown,0.95,clench,0.8
1722054640.3824,2024-07-26 21:30:40.382,neutral,frown,0.95,clench,0.8
1722054640.4137,2024-07-26 21:30:40.413,neutral,frown,0.95,clench,0.8
1722054640.4449,2024-07-26 21:30:40.444,neutral,frown,0.95,clench,0.8
1722054640.4762,2024-07-26 21:30:40.476,neutral,frown,0.95,clench,0.8
1722054640.5074,2024-07-26 21:30:40.507,neutral,frown,0.95,clench,0.8
1722054640.5387,2024-07-26 21:30:40.538,neutral,frown,0.95,clench,0.8
1722054640.5699,2024-07-26 21:30:40.569,neutral,frown,0.95,clench,0.8
1722054640.6012,2024-07-26 21:30:40.601,neutral,frown,0.95,clench,0.8
1722054640.6324,2024-07-26 21:30:40.632,neutral,frown,0.95,clench,0.8
1722054640.6637,2024-07-26 21:30:40.663,neutral,frown,0.95,clench,0.8
1722054640.6949,2024-07-26 21:30:40.694,neutral,frown,0.95,clench,0.8
1722054640.7262,2024-07-26 21:30:40.726,neutral,frown,0.95,clench,0.8
1722054640.7574,2024-07-26 21:30:40.757,neutral,frown,0.95,clench,0.8
1722054640.7887,2024-07-26 21:30:40.788,neutral,frown,0.95,clench,0.8
1722054640.8199,2024-07-26 21:30:40.819,neutral,frown,0.95,clench,0.8
1722054640.8512,2024-07-26 21:30:40.851,neutral,frown,0.95,clench,0.8
1722054640.8824,2024-07-26 21:30:40.882,neutral,frown,0.95,clench,0.8
1722054640.9137,2024-07-26 21:30:40.913,neutral,frown,0.95,clench,0.8
1722054640.9449,2024-07-26 21:30:40.944,neutral,frown,0.95,clench,0.8
1722054640.9762,2024-07-26 21:30:40.976,neutral,frown,0.95,clench,0.8
1722054641.0074,2024-07-26 21:30:41.007,neutral,frown,0.95,clench,0.8
1722054641.0387,2024-07-26 21:30:41.038,neutral,frown,0.95,clench,0.8
1722054641.0699,2024-07-26 21:30:41.069,neutral,frown,0.95,clench,0.8
1722054641.1012,2024-07-26 21:30:41.101,neutral,frown,0.95,clench,0.8
1722054641.1324,2024-07-26 21:30:41.132,neutral,frown,0.95,clench,0.8
1722054641.1637,2024-07-26 21:30:41.163,neutral,frown,0.95,clench,0.8
1722054641.1949,2024-07-26 21:30:41.194,neutral,frown,0.95,clench,0.8
1722054641.2262,2024-07-26 21:30:41.226,neutral,frown,0.95,clench,0.8
1722054641.2574,2024-07-26 21:30:41.257,neutral,frown,0.95,clench,0.8
1722054641.2887,2024-07-26 21:30:41.288,neutral,frown,0.95,clench,0.8
1722054641.3199,2024-07-26 21:30:41.319,neutral,frown,0.95,clench,0.8
1722054641.3512,2024-07-26 21:30:41.351,neutral,frown,0.95,clench,0.8
1722054641.3824,2024-07-26 21:30:41.382,neutral,frown,0.95,clench,0.8
1722054641.4137,2024-07-26 21:30:41.413,neutral,frown,0.95,clench,0.8
1722054641.4449,2024-07-26 21:30:41.444,neutral,frown,0.95,clench,0.8
1722054641.4762,2024-07-26 21:30:41.476,neutral,frown,0.95,clench,0.8
1722054641.5074,2024-07-26 21:30:41.507,neutral,frown,0.95,clench,0.8
1722054641.5387,2024-07-26 21:30:41.538,neutral,frown,0.95,clench,0.8
1722054641.5699,2024-07-26 21:30:41.569,neutral,frown,0.95,clench,0.8
1722054641.6012,2024-07-26 21:30:41.601,neutral,frown,0.95,clench,0.8
1722054641.6324,2024-07-26 21:30:41.632,neutral,frown,0.95,clench,0.8
1722054641.6637,2024-07-26 21:30:41.663,neutral,frown,0.95,clench,0.8
1722054641.6949,2024-07-26 21:30:41.694,neutral,frown,0.95,clench,0.8
1722054641.7262,2024-07-26 21:30:41.726,neutral,frown,0.95,clench,0.8
1722054641.7574,2024-07-26 21:30:41.757,neutral,frown,0.95,clench,0.8
1722054641.7887,2024-07-26 21:30:41.788,neutral,frown,0.95,clench,0.8
1722054641.8199,2024-07-26 21:30:41.819,neutral,frown,0.95,clench,0.8
1722054641.8512,2024-07-26 21:30:41.851,neutral,frown,0.95,clench,0.8
1722054641.8824,2024-07-26 21:30:41.882,neutral,frown,0.95,clench,0.8
1722054641.9137,2024-07-26 21:30:41.913,neutral,frown,0.95,clench,0.8
1722054641.9449,2024-07-26 21:30:41.944,neutral,frown,0.95,clench,0.8
1722054641.9762,2024-07-26 21:30:41.976,neutral,frown,0.95,clench,0.8
1722054642.0074,2024-07-26 21:30:42.007,neutral,frown,0.95,clench,0.8
1722054642.0387,2024-07-26 21:30:42.038,neutral,frown,0.95,clench,0.8
1722054642.0699,2024-07-26 21:30:42.069,neutral,frown,0.95,clench,0.8
1722054642.1012,2024-07-26 21:30:42.101,neutral,frown,0.95,clench,0.8
1722054642.1324,2024-07-26 21:30:42.132,neutral,frown,0.95,clench,0.8
1722054642.1637,2024-07-26 21:30:42.163,neutral,frown,0.95,clench,0.8
1722054642.1949,2024-07-26 21:30:42.194,neutral,frown,0.95,clench,0.8
1722054642.2262,2024-07-26 21:30:42.226,neutral,frown,0.95,clench,0.8
1722054642.2574,2024-07-26 21:30:42.257,neutral,frown,0.95,clench,0.8
1722054642.2887,2024-07-26 21:30:42.288,neutral,frown,0.95,clench,0.8
1722054642.3199,2024-07-26 21:30:42.319,neutral,frown,0.95,clench,0.8
1722054642.3512,2024-07-26 21:30:42.351,neutral,frown,0.95,clench,0.8
1722054642.3824,2024-07-26 21:30:42.382,neutral,frown,0.95,clench,0.8
1722054642.4137,2024-07-26 21:30:42.413,neutral,frown,0.95,clench,0.8
1722054642.4449,2024-07-26 21:30:42.444,neutral,frown,0.95,clench,0.8
1722054642.4762,2024-07-26 21:30:42.476,neutral,frown,0.95,clench,0.8
1722054642.5074,2024-07-26 21:30:42.507,neutral,frown,0.95,clench,0.8
1722054642.5387,2024-07-26 21:30:42.538,neutral,frown,0.95,clench,0.8
1722054642.5699,2024-07-26 21:30:42.569,neutral,frown,0.95,clench,0.8
1722054642.6012,2024-07-26 21:30:42.601,neutral,frown,0.95,clench,0.8
1722054642.6324,2024-07-26 21:30:42.632,neutral,frown,0.95,clench,0.8
1722054642.6637,2024-07-26 21:30:42.663,neutral,frown,0.95,clench,0.8
1722054642.6949,2024-07-26 21:30:42.694,neutral,frown,0.95,clench,0.8
1722054642.7262,2024-07-26 21:30:42.726,neutral,frown,0.95,clench,0.8
1722054642.7574,2024-07-26 21:30:42.757,neutral,frown,0.95,clench,0.8
1722054642.7887,2024-07-26 21:30:42.788,neutral,frown,0.95,clench,0.8
1722054642.8199,2024-07-26 21:30:42.819,neutral,frown,0.95,clench,0.8
1722054642.8512,2024-07-26 21:30:42.851,neutral,frown,0.95,clench,0.8
1722054642.8824,2024-07-26 21:30:42.882,neutral,frown,0.95,clench,0.8
1722054642.9137,2024-07-26 21:30:42.913,neutral,frown,0.95,clench,0.8
1722054642.9449,2024-07-26 21:30:42.944,neutral,frown,0.95,clench,0.8
1722054642.9762,2024-07-26 21:30:42.976,neutral,frown,0.95,clench,0.8
1722054643.0074,2024-07-26 21:30:43.007,neutral,frown,0.95,clench,0.8
1722054643.0387,2024-07-26 21:30:43.038,neutral,frown,0.95,clench,0.8
1722054643.0699,2024-07-26 21:30:43.069,neutral,frown,0.95,clench,0.8
1722054643.1012,2024-07-26 21:30:43.101,neutral,frown,0.95,clench,0.8
1722054643.1324,2024-07-26 21:30:43.132,neutral,frown,0.95,clench,0.8
1722054643.1637,2024-07-26 21:30:43.163,neutral,frown,0.95,clench,0.8
1722054643.1949,2024-07-26 21:30:43.194,neutral,frown,0.95,clench,0.8
1722054643.2262,2024-07-26 21:30:43.226,neutral,frown,0.95,clench,0.8
1722054643.2574,2024-07-26 21:30:43.257,neutral,frown,0.95,clench,0.8
1722054643.2887,2024-07-26 21:30:43.288,neutral,frown,0.95,clench,0.8
1722054643.3199,2024-07-26 21:30:43.319,neutral,frown,0.95,clench,0.8
1722054643.3512,2024-07-26 21:30:43.351,neutral,frown,0.95,clench,0.8
1722054643.3824,2024-07-26 21:30:43.382,neutral,frown,0.95,clench,0.8
1722054643.4137,2024-07-26 21:30:43.413,neutral,frown,0.95,clench,0.8
1722054643.4449,2024-07-26 21:30:43.444,neutral,frown,0.95,clench,0.8
1722054643.4762,2024-07-26 21:30:43.476,neutral,frown,0.95,clench,0.8
1722054643.5074,2024-07-26 21:30:43.507,neutral,frown,0.95,clench,0.8
1722054643.5387,2024-07-26 21:30:43.538,neutral,frown,0.95,clench,0.8
1722054643.5699,2024-07-26 21:30:43.569,neutral,frown,0.95,clench,0.8
1722054643.6012,2024-07-26 21:30:43.601,neutral,frown,0.95,clench,0.8
1722054643.6324,2024-07-26 21:30:43.632,neutral,frown,0.95,clench,0.8
1722054643.6637,2024-07-26 21:30:43.663,neutral,frown,0.95,clench,0.8
1722054643.6949,2024-07-26 21:30:43.694,neutral,frown,0.95,clench,0.8
1722054643.7262,2024-07-26 21:30:43.726,neutral,frown,0.95,clench,0.8
1722054643.7574,2024-07-26 21:30:43.757,neutral,frown,0.95,clench,0.8
1722054643.7887,2024-07-26 21:30:43.788,neutral,frown,0.95,clench,0.8
1722054643.8199,2024-07-26 21:30:43.819,neutral,frown,0.95,clench,0.8
1722054643.8512,2024-07-26 21:30:43.851,neutral,frown,0.95,clench,0.8
1722054643.8824,2024-07-26 21:30:43.882,neutral,frown,0.95,clench,0.8
1722054643.9137,2024-07-26 21:30:43.913,neutral,frown,0.95,clench,0.8
1722054643.9449,2024-07-26 21:30:43.944,neutral,frown,0.95,clench,0.8
1722054643.9762,2024-07-26 21:30:43.976,neutral,frown,0.95,clench,0.8
1722054644.0074,2024-07-26 21:30:44.007,neutral,frown,0.95,clench,0.8
1722054644.0387,2024-07-26 21:30:44.038,neutral,frown,0.95,clench,0.8
1722054644.0699,2024-07-26 21:30:44.069,neutral,frown,0.95,clench,0.8
1722054644.1012,2024-07-26 21:30:44.101,neutral,frown,0.95,clench,0.8
1722054644.1324,2024-07-26 21:30:44.132,neutral,frown,0.95,clench,0.8
1722054644.1637,2024-07-26 21:30:44.163,neutral,frown,0.95,clench,0.8
1722054644.1949,2024-07-26 21:30:44.194,neutral,frown,0.95,clench,0.8
1722054644.2262,2024-07-26 21:30:44.226,neutral,frown,0.95,clench,0.8
1722054644.2574,2024-07-26 21:30:44.257,neutral,frown,0.95,clench,0.8
1722054644.2887,2024-07-26 21:30:44.288,neutral,frown,0.95,clench,0.8
1722054644.3199,2024-07-26 21:30:44.319,neutral,frown,0.95,clench,0.8
1722054644.3512,2024-07-26 21:30:44.351,neutral,frown,0.95,clench,0.8
1722054644.3824,2024-07-26 21:30:44.382,neutral,frown,0.95,clench,0.8
1722054644.4137,2024-07-26 21:30:44.413,neutral,frown,0.95,clench,0.8
1722054644.4449,2024-07-26 21:30:44.444,neutral,frown,0.95,clench,0.8
1722054644.4762,2024-07-26 21:30:44.476,neutral,frown,0.95,clench,0.8
1722054644.5074,2024-07-26 21:30:44.507,neutral,frown,0.95,clench,0.8
1722054644.5387,2024-07-26 21:30:44.538,neutral,frown,0.95,clench,0.8
1722054644.5699,2024-07-26 21:30:44.569,neutral,frown,0.95,clench,0.8
1722054644.6012,2024-07-26 21:30:44.601,neutral,frown,0.95,clench,0.8
1722054644.6324,2024-07-26 21:30:44.632,neutral,frown,0.95,clench,0.8
1722054644.6637,2024-07-26 21:30:44.663,neutral,frown,0.95,clench,0.8
1722054644.6949,2024-07-26 21:30:44.694,neutral,frown,0.95,clench,0.8
1722054644.7262,2024-07-26 21:30:44.726,neutral,frown,0.95,clench,0.8
1722054644.7574,2024-07-26 21:30:44.757,neutral,frown,0.95,clench,0.8
1722054644.7887,2024-07-26 21:30:44.788,neutral,frown,0.95,clench,0.8
1722054644.8199,2024-07-26 21:30:44.819,neutral,frown,0.95,clench,0.8
1722054644.8512,2024-07-26 21:30:44.851,neutral,frown,0.95,clench,0.8
1722054644.8824,2024-07-26 21:30:44.882,neutral,frown,0.95,clench,0.8
1722054644.9137,2024-07-26 21:30:44.913,neutral,frown,0.95,clench,0.8
1722054644.9449,2024-07-26 21:30:44.944,neutral,frown,0.95,clench,0.8
1722054644.9762,2024-07-26 21:30:44.976,neutral,frown,0.95,clench,0.8
1722054645.0074,2024-07-26 21:30:45.007,neutral,frown,0.95,clench,0.8
1722054645.0387,2024-07-26 21:30:45.038,neutral,frown,0.95,clench,0.8
1722054645.0699,2024-07-26 21:30:45.069,neutral,frown,0.95,clench,0.8
1722054645.1012,2024-07-26 21:30:45.101,neutral,frown,0.95,clench,0.8
1722054645.1324,2024-07-26 21:30:45.132,neutral,frown,0.95,clench,0.8
